Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
113	1	1	0.000	-0.0000	0.0000	0.0000	-1	-0.1743
113	1	2	0.017	0.0014	-0.0014	0.0103	-1	-0.2419
113	1	3	0.034	0.0043	-0.0043	0.0251	-1	-0.2414
113	1	4	0.050	0.0057	-0.0057	0.0324	-1	-0.3389
113	1	5	0.067	0.0085	-0.0085	0.0428	-1	-0.1539
113	1	6	0.084	0.0100	-0.0100	0.0546	-1	-0.2753
113	1	7	0.101	0.0142	-0.0142	0.0737	-1	-0.1543
113	1	8	0.118	0.0156	-0.0156	0.0855	-1	-0.0094
113	1	9	0.135	0.0156	-0.0156	0.0929	-1	-0.6945
113	1	10	0.151	0.0185	-0.0185	0.0973	-1	-0.0110
113	1	11	0.168	0.0185	-0.0185	0.0988	-1	-0.5477
113	1	12	0.185	0.0199	-0.0199	0.1018	-1	-0.0118
113	1	13	0.202	0.0199	-0.0199	0.1032	-1	-0.0118
113	1	14	0.219	0.0199	-0.0199	0.1062	-1	-0.0118
113	1	15	0.236	0.0199	-0.0199	0.1077	-1	-0.0117
113	1	16	0.252	0.0199	-0.0199	0.1106	-1	-0.0117
113	1	17	0.269	0.0199	-0.0199	0.1180	-1	-0.0117
113	1	18	0.286	0.0199	-0.0199	0.1283	-1	-0.0116
113	1	19	0.303	0.0199	-0.0199	0.1357	-1	-0.0115
113	1	20	0.320	0.0199	-0.0199	0.1490	-1	-0.0114
113	1	21	0.336	0.0199	-0.0199	0.1593	-1	-0.0113
113	1	22	0.353	0.0199	-0.0199	0.1755	-1	-0.0111
113	1	23	0.370	0.0199	-0.0199	0.1858	-1	-0.0110
113	1	24	0.387	0.0199	-0.0199	0.1932	-1	-0.3597
113	1	25	0.404	0.0213	-0.0213	0.1976	-1	-0.0116
113	1	26	0.421	0.0213	-0.0213	0.2035	-1	-0.0116
113	1	27	0.437	0.0213	-0.0213	0.2065	-1	-0.0115
113	1	28	0.454	0.0213	-0.0213	0.2080	-1	-0.5103
113	1	29	0.471	0.0228	-0.0228	0.2109	-1	-0.5101
113	1	30	0.488	0.0228	-0.0228	0.2109	-1	-0.5101
113	1	31	0.505	0.0228	-0.0228	0.2109	-1	-0.0123
113	1	32	0.521	0.0228	-0.0228	0.2124	-1	-0.0122
113	1	33	0.538	0.0228	-0.0228	0.2124	-1	-0.0122
113	1	34	0.555	0.0228	-0.0228	0.2124	-1	-0.0122
113	1	35	0.572	0.0228	-0.0228	0.2124	-1	-0.0122
113	1	36	0.589	0.0228	-0.0228	0.2124	-1	-0.0122
113	1	37	0.605	0.0228	-0.0228	0.2124	-1	-0.0122
113	1	38	0.622	0.0228	-0.0228	0.2124	-1	-0.0122
113	1	39	0.639	0.0228	-0.0228	0.2124	-1	-0.0122
113	1	40	0.656	0.0228	-0.0228	0.2124	-1	-0.0122
113	1	41	0.673	0.0228	-0.0228	0.2124	-1	-0.0122
113	1	42	0.689	0.0228	-0.0228	0.2124	-1	-0.0122
113	1	43	0.706	0.0228	-0.0228	0.2124	-1	-0.0122
113	1	44	0.723	0.0228	-0.0228	0.2124	-1	-0.0122
113	1	45	0.740	0.0228	-0.0228	0.2124	-1	-0.0122
113	1	46	0.757	0.0228	-0.0228	0.2168	-1	-0.8589
113	1	47	0.773	0.0299	-0.0299	0.2242	-1	-1.0000
113	1	48	0.790	0.0427	-0.0427	0.2330	-1	-1.0000
113	1	49	0.807	0.0697	-0.0697	0.2537	-1	-1.0000
113	1	50	0.824	0.1110	-0.1110	0.2817	-1	-1.0000
113	1	51	0.841	0.1693	-0.1693	0.3171	-1	-1.0000
113	1	52	0.857	0.2617	-0.2617	0.3687	-1	-1.0000
113	1	53	0.874	0.3129	-0.3129	0.4056	-1	-1.0000
113	1	54	0.891	0.3428	-0.3428	0.4307	-1	-0.5978
113	1	55	0.908	0.3542	-0.3542	0.4543	-1	-0.3288
113	1	56	0.925	0.3585	-0.3585	0.4779	-1	-0.4649
113	1	57	0.941	0.3670	-0.3670	0.5029	-1	-0.4242
113	1	58	0.958	0.3741	-0.3741	0.5265	-1	-0.4746
113	1	59	0.975	0.3812	-0.3812	0.5457	-1	-0.6119
113	1	60	0.992	0.3912	-0.3912	0.5634	-1	-0.7889
113	1	61	1.009	0.4040	-0.4040	0.5782	-1	-1.0000
113	1	62	1.026	0.4452	-0.4452	0.6018	-1	-1.0000
113	1	63	1.042	0.5064	-0.5064	0.6150	-1	-1.0000
113	1	64	1.059	0.5903	-0.5903	0.6268	-1	-1.0000
113	1	65	1.076	0.6757	-0.6757	0.6475	-1	-1.0000
113	1	66	1.093	0.7454	-0.7454	0.6652	-1	-1.0000
113	1	67	1.110	0.7909	-0.7909	0.6829	-1	-1.0000
113	1	68	1.126	0.8364	-0.8364	0.6976	-1	-1.0000
113	1	69	1.143	0.8990	-0.8990	0.7124	-1	-1.0000
113	1	70	1.160	0.9388	-0.9388	0.7271	-1	-1.0000
113	1	71	1.177	0.9587	-0.9587	0.7316	-1	-1.0000
113	1	72	1.194	0.9673	-0.9673	0.7360	-1	-1.0000
