Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
123	1	1	0.000	-0.0000	0.0000	0.0000	-1	-0.1332
123	1	2	0.017	0.0146	-0.0146	0.1389	-1	-0.0352
123	1	3	0.034	0.0178	-0.0178	0.2795	-1	-0.0089
123	1	4	0.051	0.0178	-0.0178	0.4184	-1	-0.0074
123	1	5	0.068	0.0178	-0.0178	0.5156	-1	0.0578
123	1	6	0.084	0.0113	-0.0113	0.6059	-1	0.2148
123	1	7	0.101	0.0049	-0.0049	0.6302	-1	0.2130
123	1	8	0.118	0.0049	-0.0049	0.6302	-1	0.2130
123	1	9	0.135	0.0049	-0.0049	0.6302	-1	0.2130
123	1	10	0.152	0.0049	-0.0049	0.6302	-1	-0.0013
123	1	11	0.168	0.0049	-0.0049	0.6319	-1	-0.0013
123	1	12	0.185	0.0049	-0.0049	0.6319	-1	-0.0013
123	1	13	0.202	0.0049	-0.0049	0.6319	-1	-0.0013
123	1	14	0.219	0.0049	-0.0049	0.6319	-1	-0.0013
123	1	15	0.236	0.0049	-0.0049	0.6319	-1	-0.0013
123	1	16	0.252	0.0049	-0.0049	0.6319	-1	-0.0013
123	1	17	0.269	0.0049	-0.0049	0.6319	-1	-0.0013
123	1	18	0.286	0.0049	-0.0049	0.6319	-1	-0.0013
123	1	19	0.303	0.0049	-0.0049	0.6319	-1	1.0000
123	1	20	0.320	0.0032	-0.0032	0.6319	-1	1.0000
123	1	21	0.336	0.0032	-0.0032	0.6319	-1	1.0000
123	1	22	0.353	0.0032	-0.0032	0.6319	-1	1.0000
123	1	23	0.370	0.0032	-0.0032	0.6319	-1	1.0000
123	1	24	0.387	0.0032	-0.0032	0.6319	-1	1.0000
123	1	25	0.404	0.0032	-0.0032	0.6319	-1	1.0000
123	1	26	0.420	0.0032	-0.0032	0.6319	-1	1.0000
123	1	27	0.437	0.0032	-0.0032	0.6319	-1	1.0000
123	1	28	0.454	0.0032	-0.0032	0.6319	-1	1.0000
123	1	29	0.471	0.0032	-0.0032	0.6319	-1	1.0000
123	1	30	0.487	0.0032	-0.0032	0.6319	-1	1.0000
123	1	31	0.504	0.0032	-0.0032	0.6319	-1	1.0000
123	1	32	0.521	0.0032	-0.0032	0.6319	-1	1.0000
123	1	33	0.538	0.0032	-0.0032	0.6319	-1	1.0000
123	1	34	0.555	0.0032	-0.0032	0.6319	-1	1.0000
123	1	35	0.571	0.0032	-0.0032	0.6319	-1	1.0000
123	1	36	0.588	0.0032	-0.0032	0.6319	-1	1.0000
123	1	37	0.605	0.0032	-0.0032	0.6319	-1	1.0000
123	1	38	0.622	0.0032	-0.0032	0.6319	-1	1.0000
