Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
105	1	1	0.000	0.0000	0.0000	0.0000	-1	-0.2184
105	1	2	0.017	-0.0078	-0.0078	0.0450	-1	-0.1423
105	1	3	0.034	-0.0109	-0.0109	0.0729	-1	-0.2475
105	1	4	0.051	-0.0140	-0.0140	0.0884	-1	-0.0084
105	1	5	0.067	-0.0140	-0.0140	0.1039	-1	-0.0083
105	1	6	0.084	-0.0140	-0.0140	0.1085	-1	-0.5607
105	1	7	0.101	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	8	0.118	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	9	0.135	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	10	0.151	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	11	0.168	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	12	0.185	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	13	0.202	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	14	0.218	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	15	0.235	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	16	0.252	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	17	0.269	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	18	0.286	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	19	0.302	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	20	0.319	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	21	0.336	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	22	0.353	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	23	0.370	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	24	0.386	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	25	0.403	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	26	0.420	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	27	0.437	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	28	0.453	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	29	0.470	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	30	0.487	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	31	0.504	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	32	0.521	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	33	0.537	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	34	0.554	-0.0156	-0.0156	0.1116	-1	-0.5605
105	1	35	0.571	-0.0156	-0.0156	0.1116	-1	-0.0092
105	1	36	0.588	-0.0156	-0.0156	0.1194	-1	-0.0091
105	1	37	0.604	-0.0156	-0.0156	0.1364	-1	-0.4133
105	1	38	0.621	-0.0296	-0.0296	0.1752	-1	-0.5977
105	1	39	0.638	-0.0810	-0.0810	0.2667	-1	-0.7922
105	1	40	0.655	-0.1480	-0.1480	0.3457	-1	-1.0000
105	1	41	0.672	-0.2632	-0.2632	0.4326	-1	-1.0000
105	1	42	0.689	-0.4252	-0.4252	0.5364	-1	-1.0000
105	1	43	0.705	-0.5997	-0.5997	0.6357	-1	-1.0000
105	1	44	0.722	-0.7399	-0.7399	0.7101	-1	-1.0000
105	1	45	0.739	-0.8115	-0.8115	0.7457	-1	-1.0000
105	1	46	0.756	-0.8567	-0.8567	0.7690	-1	-1.0000
105	1	47	0.773	-0.8769	-0.8769	0.7860	-1	-1.0000
105	1	48	0.789	-0.8894	-0.8894	0.7984	-1	-0.8182
105	1	49	0.806	-0.8910	-0.8910	0.8031	-1	-0.4873
105	1	50	0.823	-0.8910	-0.8910	0.8093	-1	-0.4779
105	1	51	0.840	-0.8910	-0.8910	0.8124	1	0.3819
105	1	52	0.857	-0.8785	-0.8785	0.8233	1	0.6279
105	1	53	0.873	-0.8458	-0.8458	0.8403	1	0.7275
105	1	54	0.890	-0.7710	-0.7710	0.8713	1	0.8890
105	1	55	0.907	-0.6215	-0.6215	0.9039	1	0.9406
105	1	56	0.924	-0.4174	-0.4174	0.9333	1	0.9492
105	1	57	0.941	-0.2290	-0.2290	0.9566	1	0.9233
105	1	58	0.957	0.0639	0.0639	1.0016	1	0.9357
105	1	59	0.974	0.2897	0.2897	1.0248	1	0.9518
105	1	60	0.991	0.4875	0.4875	1.0465	1	0.9935
105	1	61	1.008	0.6262	0.6262	1.0605	1	0.9900
105	1	62	1.025	0.6963	0.6963	1.0729	1	1.0000
105	1	63	1.041	0.7305	0.7305	1.0760	1	1.0000
105	1	64	1.058	0.7492	0.7492	1.0775	1	1.0000
105	1	65	1.075	0.7601	0.7601	1.0775	1	1.0000
105	1	66	1.092	0.7664	0.7664	1.0775	1	1.0000
105	1	67	1.109	0.7850	0.7850	1.0775	1	1.0000
105	1	68	1.125	0.8193	0.8193	1.0775	1	1.0000
105	1	69	1.142	0.8598	0.8598	1.0775	1	1.0000
105	1	70	1.159	0.8863	0.8863	1.0775	1	1.0000
105	1	71	1.176	0.9097	0.9097	1.0713	1	1.0000
105	1	72	1.193	0.9174	0.9174	1.0651	1	1.0000
105	1	73	1.209	0.9315	0.9315	1.0512	1	1.0000
105	1	74	1.226	0.9455	0.9455	1.0326	1	1.0000
105	1	75	1.243	0.9735	0.9735	1.0155	1	1.0000
105	1	76	1.260	0.9922	0.9922	1.0031	1	1.0000
105	1	77	1.277	0.9984	0.9984	1.0016	1	1.0000
105	1	78	1.293	1.0000	1.0000	1.0000	1	1.0000
105	1	79	1.310	1.0000	1.0000	1.0000	1	1.0000
105	1	80	1.327	1.0000	1.0000	1.0000	1	1.0000
105	1	81	1.344	1.0000	1.0000	1.0000	1	1.0000
105	1	82	1.361	1.0000	1.0000	1.0000	1	1.0000
105	1	83	1.377	1.0000	1.0000	1.0000	1	1.0000
105	1	84	1.394	1.0000	1.0000	1.0000	1	1.0000
105	1	85	1.411	1.0000	1.0000	1.0000	1	1.0000
105	1	86	1.428	1.0000	1.0000	1.0000	1	1.0000
105	1	87	1.445	1.0000	1.0000	1.0000	1	1.0000
105	1	88	1.461	1.0000	1.0000	1.0000	1	1.0000
105	1	89	1.478	1.0000	1.0000	1.0000	1	1.0000
105	1	90	1.495	1.0000	1.0000	1.0000	1	1.0000
105	1	91	1.512	1.0000	1.0000	1.0000	1	1.0000
105	1	92	1.528	1.0000	1.0000	1.0000	1	1.0000
105	1	93	1.545	1.0000	1.0000	1.0000	1	1.0000
105	1	94	1.562	1.0000	1.0000	1.0000	1	1.0000
105	1	95	1.579	1.0000	1.0000	1.0000	1	1.0000
105	2	1	0.000	0.0000	0.0000	0.0000	-1	-0.0000
105	2	2	0.017	0.0000	0.0000	0.0625	-1	-0.0819
105	2	3	0.034	-0.0029	-0.0029	0.1061	-1	-0.0537
105	2	4	0.051	-0.0044	-0.0044	0.1395	-1	-0.1135
105	2	5	0.067	-0.0073	-0.0073	0.1701	-1	-0.2459
105	2	6	0.084	-0.0117	-0.0117	0.1904	-1	-0.5701
105	2	7	0.101	-0.0205	-0.0205	0.2064	-1	-0.0111
105	2	8	0.118	-0.0205	-0.0205	0.2108	-1	-0.0110
105	2	9	0.135	-0.0205	-0.0205	0.2122	-1	-0.5268
105	2	10	0.151	-0.0219	-0.0219	0.2151	-1	-0.5266
105	2	11	0.168	-0.0219	-0.0219	0.2151	-1	-0.0118
105	2	12	0.185	-0.0219	-0.0219	0.2166	-1	-0.1693
105	2	13	0.202	-0.0234	-0.0234	0.2267	-1	-0.5231
105	2	14	0.219	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	15	0.235	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	16	0.252	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	17	0.269	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	18	0.286	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	19	0.302	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	20	0.319	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	21	0.336	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	22	0.353	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	23	0.370	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	24	0.386	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	25	0.403	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	26	0.420	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	27	0.437	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	28	0.454	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	29	0.470	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	30	0.487	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	31	0.504	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	32	0.521	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	33	0.537	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	34	0.554	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	35	0.571	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	36	0.588	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	37	0.605	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	38	0.621	-0.0278	-0.0278	0.2355	-1	-0.5223
105	2	39	0.638	-0.0278	-0.0278	0.2355	-1	-0.0146
105	2	40	0.655	-0.0278	-0.0278	0.2384	-1	-0.0146
105	2	41	0.672	-0.0278	-0.0278	0.2384	-1	-0.0146
105	2	42	0.689	-0.0278	-0.0278	0.2398	-1	-0.0145
105	2	43	0.705	-0.0278	-0.0278	0.2427	-1	-0.0145
105	2	44	0.722	-0.0278	-0.0278	0.2456	-1	-0.0145
105	2	45	0.739	-0.0278	-0.0278	0.2485	-1	-0.0144
105	2	46	0.756	-0.0278	-0.0278	0.2544	-1	-0.0143
105	2	47	0.773	-0.0278	-0.0278	0.2558	-1	-0.0143
105	2	48	0.789	-0.0278	-0.0278	0.2587	-1	-0.0143
105	2	49	0.806	-0.0278	-0.0278	0.2616	-1	-0.0142
105	2	50	0.823	-0.0278	-0.0278	0.2645	-1	-0.0142
105	2	51	0.840	-0.0278	-0.0278	0.2689	-1	-0.0141
105	2	52	0.857	-0.0278	-0.0278	0.2791	1	0.2691
105	2	53	0.873	-0.0234	-0.0234	0.2951	1	0.4328
105	2	54	0.890	-0.0102	-0.0102	0.3241	1	0.4072
105	2	55	0.907	0.0058	0.0058	0.3619	1	0.4846
105	2	56	0.924	0.0234	0.0234	0.3953	1	0.5567
105	2	57	0.941	0.0673	0.0673	0.4651	1	0.6255
105	2	58	0.957	0.1023	0.1023	0.5116	1	0.6725
105	2	59	0.974	0.1608	0.1608	0.5799	1	0.6354
105	2	60	0.991	0.2281	0.2281	0.6628	1	0.7504
105	2	61	1.008	0.3260	0.3260	0.7485	1	0.8169
105	2	62	1.025	0.4313	0.4313	0.8198	1	0.8410
105	2	63	1.041	0.5424	0.5424	0.8837	1	0.8088
105	2	64	1.058	0.6418	0.6418	0.9404	1	0.7936
105	2	65	1.075	0.7251	0.7251	0.9826	1	0.7406
105	2	66	1.092	0.7953	0.7953	1.0174	1	0.8100
105	2	67	1.109	0.8582	0.8582	1.0422	1	1.0000
105	2	68	1.125	0.8845	0.8845	1.0552	1	1.0000
105	2	69	1.142	0.9006	0.9006	1.0625	1	1.0000
105	2	70	1.159	0.9181	0.9181	1.0698	1	1.0000
105	2	71	1.176	0.9357	0.9357	1.0770	1	1.0000
105	2	72	1.193	0.9459	0.9459	1.0799	1	1.0000
105	2	73	1.209	0.9532	0.9532	1.0799	1	1.0000
105	2	74	1.226	0.9591	0.9591	1.0799	1	1.0000
105	2	75	1.243	0.9693	0.9693	1.0741	1	1.0000
105	2	76	1.260	0.9795	0.9795	1.0581	1	1.0000
105	2	77	1.277	0.9927	0.9927	1.0320	1	1.0000
105	2	78	1.293	0.9985	0.9985	1.0160	1	1.0000
105	2	79	1.310	1.0000	1.0000	1.0087	1	1.0000
105	2	80	1.327	1.0000	1.0000	1.0044	1	1.0000
105	2	81	1.344	1.0000	1.0000	1.0000	1	1.0000
105	2	82	1.361	1.0000	1.0000	1.0000	1	1.0000
105	2	83	1.377	1.0000	1.0000	1.0000	1	1.0000
105	2	84	1.394	1.0000	1.0000	1.0000	1	1.0000
105	2	85	1.411	1.0000	1.0000	1.0000	1	1.0000
105	2	86	1.428	1.0000	1.0000	1.0000	1	1.0000
105	2	87	1.445	1.0000	1.0000	1.0000	1	1.0000
105	2	88	1.461	1.0000	1.0000	1.0000	1	1.0000
105	2	89	1.478	1.0000	1.0000	1.0000	1	1.0000
105	2	90	1.495	1.0000	1.0000	1.0000	1	1.0000
105	2	91	1.512	1.0000	1.0000	1.0000	1	1.0000
105	2	92	1.529	1.0000	1.0000	1.0000	1	1.0000
105	3	1	0.000	-0.0000	0.0000	0.0000	-1	-0.3569
105	3	2	0.017	0.0116	-0.0116	0.0403	-1	-0.4720
105	3	3	0.034	0.0332	-0.0332	0.0952	-1	-0.5504
105	3	4	0.050	0.0531	-0.0531	0.1371	-1	-0.4764
105	3	5	0.067	0.0680	-0.0680	0.1742	-1	-0.5027
105	3	6	0.084	0.0813	-0.0813	0.2048	-1	-0.6901
105	3	7	0.101	0.0929	-0.0929	0.2226	-1	-0.5731
105	3	8	0.118	0.0978	-0.0978	0.2323	-1	-1.0000
105	3	9	0.135	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	10	0.151	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	11	0.168	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	12	0.185	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	13	0.202	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	14	0.218	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	15	0.235	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	16	0.252	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	17	0.269	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	18	0.286	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	19	0.302	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	20	0.319	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	21	0.336	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	22	0.353	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	23	0.370	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	24	0.386	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	25	0.403	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	26	0.420	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	27	0.437	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	28	0.453	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	29	0.470	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	30	0.487	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	31	0.504	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	32	0.521	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	33	0.537	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	34	0.554	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	35	0.571	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	36	0.588	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	37	0.604	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	38	0.621	0.0995	-0.0995	0.2323	-1	-1.0000
105	3	39	0.638	0.0995	-0.0995	0.2323	-1	-0.0528
105	3	40	0.655	0.0995	-0.0995	0.2435	-1	-0.0522
105	3	41	0.672	0.0995	-0.0995	0.2694	-1	-0.1420
105	3	42	0.688	0.1028	-0.1028	0.3081	-1	-0.3831
105	3	43	0.705	0.1194	-0.1194	0.3581	-1	-0.4019
105	3	44	0.722	0.1426	-0.1426	0.4226	-1	-0.6153
