Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
43	1	1	0.000	-0.0000	0.0000	0.0000	-1	0.0446
43	1	2	0.017	-0.0014	0.0014	0.0402	-1	0.0009
43	1	3	0.034	-0.0014	0.0014	0.0572	-1	0.2461
43	1	4	0.051	-0.0042	0.0042	0.0711	-1	0.0026
43	1	5	0.067	-0.0042	0.0042	0.0819	-1	0.0025
43	1	6	0.084	-0.0042	0.0042	0.0819	-1	0.0025
43	1	7	0.101	-0.0042	0.0042	0.0819	-1	0.0025
43	1	8	0.118	-0.0042	0.0042	0.0819	-1	0.0025
43	1	9	0.135	-0.0042	0.0042	0.0835	-1	0.0025
43	1	10	0.151	-0.0042	0.0042	0.0835	-1	0.0025
43	1	11	0.168	-0.0042	0.0042	0.0835	-1	0.0025
43	1	12	0.185	-0.0042	0.0042	0.0835	-1	0.0025
43	1	13	0.202	-0.0042	0.0042	0.0835	-1	0.0025
43	1	14	0.219	-0.0042	0.0042	0.0835	-1	0.0025
43	1	15	0.235	-0.0042	0.0042	0.0835	-1	0.0025
43	1	16	0.252	-0.0042	0.0042	0.0835	-1	0.0025
43	1	17	0.269	-0.0042	0.0042	0.0835	-1	0.0025
43	1	18	0.286	-0.0042	0.0042	0.0835	-1	0.0025
43	1	19	0.302	-0.0042	0.0042	0.0835	-1	0.0025
43	1	20	0.319	-0.0042	0.0042	0.0835	-1	0.0025
43	1	21	0.336	-0.0042	0.0042	0.0835	-1	0.0025
43	1	22	0.352	-0.0042	0.0042	0.0835	-1	0.0025
43	1	23	0.369	-0.0042	0.0042	0.0835	-1	0.0025
43	1	24	0.386	-0.0042	0.0042	0.0819	-1	0.0025
43	1	25	0.403	-0.0042	0.0042	0.0773	-1	0.0026
43	1	26	0.420	-0.0070	0.0070	0.0742	-1	0.0043
43	1	27	0.436	-0.0099	0.0099	0.0726	-1	0.0060
43	1	28	0.453	-0.0099	0.0099	0.0726	-1	0.0060
43	1	29	0.470	-0.0099	0.0099	0.0726	-1	0.0060
43	1	30	0.487	-0.0099	0.0099	0.0726	-1	0.0060
43	1	31	0.504	-0.0099	0.0099	0.0726	-1	0.0060
43	1	32	0.521	-0.0113	0.0113	0.0726	-1	0.0068
43	1	33	0.537	-0.0113	0.0113	0.0788	-1	0.0068
43	1	34	0.554	-0.0113	0.0113	0.0896	-1	-0.2099
43	1	35	0.571	-0.0099	0.0099	0.0974	-1	-0.2619
